1	0.000000
2	0.000000
3	0.000000
4	0.000000
5	0.000000
6	0.000000
7	0.000000
8	0.000000
9	0.000000
10	0.000000
11	0.000000
12	0.000000
13	0.000000
14	0.000000
15	0.000000
16	0.000000
17	0.000000
18	0.000000
19	0.000000
20	0.000000
21	0.000000
22	0.000000
23	0.000000
24	0.000000
25	0.000000
26	0.000000
27	0.000000
28	0.000000
29	0.000000
30	0.000000
31	0.000000
32	0.000000
33	0.000000
34	0.000000
35	0.000000
36	0.000000
37	0.000000
38	0.000000
39	0.000000
40	0.000000
41	0.000000
42	0.000000
43	0.000000
44	0.000000
45	0.000000
46	0.000000
47	0.000000
48	0.000000
49	0.000000
50	0.000000
51	0.000001
52	0.000001
53	0.000001
54	0.000002
55	0.000003
56	0.000004
57	0.000006
58	0.000008
59	0.000011
60	0.000015
61	0.000021
62	0.000028
63	0.000038
64	0.000050
65	0.000066
66	0.000088
67	0.000115
68	0.000149
69	0.000193
70	0.000248
71	0.000316
72	0.000401
73	0.000506
74	0.000634
75	0.000789
76	0.000976
77	0.001200
78	0.001466
79	0.001779
80	0.002146
81	0.002573
82	0.003064
83	0.003627
84	0.004266
85	0.004986
86	0.005790
87	0.006682
88	0.007664
89	0.008734
90	0.009891
91	0.011130
92	0.012446
93	0.013831
94	0.015272
95	0.016758
96	0.018272
97	0.019798
98	0.021317
99	0.022807
100	0.024248
101	0.025619
102	0.026896
103	0.028059
104	0.029089
105	0.029967
106	0.030676
107	0.031206
108	0.031544
109	0.031686
110	0.031628
111	0.031371
112	0.030921
113	0.030286
114	0.029477
115	0.028509
116	0.027400
117	0.026168
118	0.024834
119	0.023420
120	0.021947
121	0.020438
122	0.018913
123	0.017391
124	0.015891
125	0.014430
126	0.013020
127	0.011674
128	0.010401
129	0.009209
130	0.008102
131	0.007084
132	0.006154
133	0.005313
134	0.004558
135	0.003886
136	0.003292
137	0.002771
138	0.002318
139	0.001927
140	0.001591
141	0.001306
142	0.001065
143	0.000864
144	0.000695
145	0.000557
146	0.000443
147	0.000350
148	0.000275
149	0.000214
150	0.000166
151	0.000128
152	0.000098
153	0.000075
154	0.000056
155	0.000042
156	0.000032
157	0.000024
158	0.000017
159	0.000013
160	0.000009
161	0.000007
162	0.000005
163	0.000003
164	0.000002
165	0.000002
166	0.000001
167	0.000001
168	0.000001
169	0.000000
170	0.000000
171	0.000000
172	0.000000
173	0.000000
174	0.000000
175	0.000000
176	0.000000
177	0.000000
178	0.000000
179	0.000000
180	0.000000
